table,feature,use_flag,dtype,missing_imputation,ords,id col
composite_orders,ord_values_last_0-6_to_6-12_growth,1,float,0,,
composite_orders,ord_values_last_6-12_to_12-24_growth,1,float,0,,
composite_orders,ord_values_last_12-24_to_24-24_growth,1,float,0,,
composite_orders,ords_prev_total,1,float,0,,
prospects,gender_cd_first,1,object,,,
composite_order_items,cust_id,0,,,,1
composite_order_items,item_prev_total,1,float,0,,
composite_order_items,item_last_0-6_product_type_cd_a_per,1,float,0,,
composite_order_items,item_last_6-12_product_type_cd_a_per,1,float,0,,
composite_order_items,item_last_12-24_product_type_cd_a_per,1,float,0,,
composite_order_items,item_last_24-24_product_type_cd_a_per,1,float,0,,
composite_order_items,item_last_0-6_product_type_cd_b_per,1,float,0,,
composite_order_items,item_last_6-12_product_type_cd_b_per,1,float,0,,
composite_order_items,item_last_12-24_product_type_cd_b_per,1,float,0,,
composite_order_items,item_last_24-24_product_type_cd_b_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_jwly_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_jwly_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_jwly_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_jwly_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_insp_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_insp_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_insp_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_insp_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mdso_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mdso_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mdso_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mdso_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_xmas_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_xmas_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_xmas_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_xmas_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_self_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_self_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_self_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_self_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mdsp_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mdsp_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mdsp_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mdsp_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mdht_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mdht_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mdht_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mdht_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_pets_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_pets_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_pets_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_pets_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_swst_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_swst_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_swst_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_swst_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_magz_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_magz_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_magz_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_magz_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mdsd_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mdsd_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mdsd_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mdsd_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mcol_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mcol_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mcol_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mcol_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_book_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_book_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_book_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_book_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_usap_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_usap_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_usap_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_usap_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_wood_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_wood_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_wood_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_wood_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_coin_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_coin_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_coin_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_coin_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_swat_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_swat_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_swat_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_swat_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_spce_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_spce_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_spce_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_spce_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_chld_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_chld_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_chld_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_chld_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd__ukn_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd__ukn_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd__ukn_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd__ukn_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_astv_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_astv_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_astv_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_astv_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mdsh_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mdsh_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mdsh_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mdsh_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mdse_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mdse_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mdse_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mdse_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_spmi_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_spmi_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_spmi_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_spmi_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_food_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_food_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_food_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_food_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mdst_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mdst_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mdst_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mdst_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_audi_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_audi_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_audi_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_audi_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_hort_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_hort_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_hort_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_hort_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_prem_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_prem_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_prem_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_prem_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mdsa_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mdsa_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mdsa_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mdsa_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_coll_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_coll_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_coll_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_coll_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_mdsk_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_mdsk_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_mdsk_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_mdsk_per,1,float,0,,
composite_order_items,item_last_0-6_major_categ_cd_vide_per,1,float,0,,
composite_order_items,item_last_6-12_major_categ_cd_vide_per,1,float,0,,
composite_order_items,item_last_12-24_major_categ_cd_vide_per,1,float,0,,
composite_order_items,item_last_24-24_major_categ_cd_vide_per,1,float,0,,
composite_order_items,item_0-6_to_6-12_growth,1,float,0,,
composite_order_items,item_6-12_to_12-24_growth,1,float,0,,
composite_order_items,item_12-24_to_24-24_growth,1,float,0,,
composite_order_items,item_avg_items_per_order_last_0-6,1,float,0,,
composite_order_items,item_avg_items_per_order_last_6-12,1,float,0,,
composite_order_items,item_avg_items_per_order_last_12-24,1,float,0,,
composite_order_items,item_avg_items_per_order_last_24-24,1,float,0,,
customer_demo,cust_id,0,,,,1
customer_demo,cust_state_province_cd_first,1,object,,,
customer_demo,effort_while_open_order_ct_first,0,,,,
customer_demo,change_of_addr_ct_first,0,,,,
customer_demo,prospect_promotion_order_ct_first,0,,,,
customer_demo,effort_since_last_order_ct_first,0,,,,
customer_demo,addr_change_dt_first,0,,,,
customer_demo,first_char_orig_key_cd_first,1,object,,,
customer_demo,second_char_orig_key_cd_first,1,object,,,
customer_demo,fourth_char_orig_key_cd_first,1,object,,,
customer_demo,gender_cd_first,1,object,,,
customer_demo,fifth_char_orig_key_cd_first,1,object,,,
customer_demo,third_char_orig_key_cd_first,1,object,,,
customer_demo,all_lob_status_cd_first,1,object,,,
customer_demo,orig_lob_cd_first,1,object,,,
customer_demo,custid_create_dt_first,1,date,,,
customer_demo,cust_carrier_rt_cd_first,0,,,,
customer_order_inquiry,cust_id,0,,,,1
customer_order_inquiry,cs_last_12-24_order_no_countdist,1,float,0,,
customer_order_inquiry,cs_last_6-12_order_no_countdist,1,float,0,,
customer_order_inquiry,cs_last_0-6_inquiry_type_cd_complaint_order_no_countdist,1,float,0,,
customer_order_inquiry,cs_last_0-6_order_no_line_item_no_countdist,1,float,0,,
customer_order_inquiry,cs_last_6-12_order_no_line_item_no_countdist,1,float,0,,
customer_order_inquiry,cs_last_24-24_inquiry_type_cd_complaint_order_no_countdist,1,float,0,,
customer_order_inquiry,cs_last_24-24_order_no_countdist,1,float,0,,
customer_order_inquiry,cs_last_12-24_inquiry_type_cd_complaint_order_no_countdist,1,float,0,,
customer_order_inquiry,cs_last_6-12_inquiry_type_cd_complaint_order_no_countdist,1,float,0,,
customer_order_inquiry,cs_last_0-6_order_no_countdist,1,float,0,,
customer_order_inquiry,cs_days_since_inquiry_max,1,float,-1440,,
customer_order_inquiry,cs_days_since_inquiry_min,1,float,-1440,,
customer_order_inquiry,cs_inquiry_type_cd_complaint_days_since_inquiry_max,1,float,-1440,,
customer_order_inquiry,cs_inquiry_type_cd_complaint_days_since_inquiry_min,1,float,-1440,,
efforts_customer,cust_id,0,,,,1
efforts_customer,eff_last_6-12_lob_cd_9_profitability_model_score_no_sum,0,,,,
efforts_customer,eff_last_12-24_lob_cd_2_payup_model_score_no_min,0,,,,
efforts_customer,eff_last_24-24_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_24-24_payup_model_score_no_mean,0,,,,
efforts_customer,eff_last_24-24_profitability_model_score_no_min,0,,,,
efforts_customer,eff_last_0-6_payup_model_score_no_max,0,,,,
efforts_customer,eff_last_12-24_effort_type_cd_i0_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_12-24_effort_type_cd_i_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_0-6_effort_type_cd_x9_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_0-6_effort_type_cd_i0_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_12-24_lob_cd_9_payup_model_score_no_max,0,,,,
efforts_customer,eff_last_6-12_effort_type_cd_28_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_6-12_profitability_model_score_no_sd,0,,,,
efforts_customer,eff_last_12-24_effort_type_cd_an_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_6-12_lob_cd_2_payup_model_score_no_sd,0,,,,
efforts_customer,eff_last_6-12_effort_type_cd_xc_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_6-12_lob_cd_1_profitability_model_score_no_mean,0,,,,
efforts_customer,eff_last_0-6_profitability_model_score_no_sum,0,,,,
efforts_customer,eff_last_6-12_lob_cd_1_payup_model_score_no_max,0,,,,
efforts_customer,eff_last_0-6_effort_type_cd_ia_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_12-24_lob_cd_2_payup_model_score_no_max,0,,,,
efforts_customer,eff_last_12-24_lob_cd_9_profitability_model_score_no_sum,0,,,,
efforts_customer,eff_last_12-24_effort_type_cd_9_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_24-24_lob_cd_1_payup_model_score_no_mean,0,,,,
efforts_customer,eff_last_6-12_lob_cd_9_payup_model_score_no_min,0,,,,
efforts_customer,eff_last_12-24_effort_type_cd_x9_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_12-24_effort_type_cd_a_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_6-12_effort_type_cd_xb_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_6-12_effort_type_cd_x9_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_12-24_lob_cd_9_profitability_model_score_no_mean,0,,,,
efforts_customer,eff_last_12-24_lob_cd_2_payup_model_score_no_mean,0,,,,
efforts_customer,eff_last_12-24_profitability_model_score_no_sum,0,,,,
efforts_customer,eff_last_12-24_profitability_model_score_no_mean,0,,,,
efforts_customer,eff_last_24-24_lob_cd_9_payup_model_score_no_min,0,,,,
efforts_customer,eff_last_0-6_effort_type_cd_g_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_24-24_lob_cd_2_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_12-24_lob_cd_9_payup_model_score_no_sd,0,,,,
efforts_customer,eff_last_6-12_lob_cd_2_payup_model_score_no_min,0,,,,
efforts_customer,eff_last_24-24_lob_cd_2_payup_model_score_no_sd,0,,,,
efforts_customer,eff_last_12-24_effort_type_cd_ia_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_0-6_lob_cd_2_payup_model_score_no_sd,0,,,,
efforts_customer,eff_last_24-24_lob_cd_2_profitability_model_score_no_min,0,,,,
efforts_customer,eff_last_6-12_effort_type_cd_i_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_6-12_effort_type_cd_c_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_6-12_effort_type_cd_ic_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_12-24_lob_cd_9_payup_model_score_no_mean,0,,,,
efforts_customer,eff_last_0-6_effort_type_cd_b_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_0-6_lob_cd_9_profitability_model_score_no_sum,0,,,,
efforts_customer,eff_last_12-24_lob_cd_2_payup_model_score_no_sd,0,,,,
efforts_customer,eff_last_12-24_profitability_model_score_no_sd,0,,,,
efforts_customer,eff_last_24-24_lob_cd_2_payup_model_score_no_mean,0,,,,
efforts_customer,eff_last_12-24_effort_type_cd_b_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_24-24_effort_type_cd_xc_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_12-24_lob_cd_2_profitability_model_score_no_sd,0,,,,
efforts_customer,eff_last_6-12_effort_type_cd_g_effort_id_countdist,1,float,0,,
efforts_customer,eff_last_6-12_profitability_model_score_no_sum,0,,,,
efforts_customer,eff_last_24-24_lob_cd_2_payup_model_score_no_sum,0,,,,
